brand,name,year,rating,votes,longevity,sillage,accord1,accord2
LR,Ralf Moeller,2007,38.4615,13,42.7273,43.75,synthetic,fresh
LR,Iris Berben,2007,65.0,12,77.5,61.875,floral,oriental
LR,Michael Schumacher Eau de Parfum,null,23.75,12,31.6667,30.0,aquatic,fresh
LR,H,2002,72.7273,11,74.375,70.0,floral,spicy
LR,Metropolitan Man Eau de Parfum,2009,62.2727,11,61.0,52.8571,spicy,powdery
LR,Pseudonym,null,50.0,11,53.5714,50.0,floral,fruity
LR,Lovingly by Bruce Willis,2012,73.0,10,59.1667,61.6667,fresh,powdery
LR,LR Classics Monaco,null,49.5,10,55.0,50.0,sweet,synthetic
LR,LR Classics Singapore,null,43.8889,9,46.6667,47.5,sweet,synthetic
Lubin,Akkad,2012,82.9315,365,81.9686,71.7061,spicy,resinous
Lubin,Itasca,2010,83.5103,339,77.9365,64.8156,woody,spicy
Lubin,Idole de Lubin Eau de Parfum,2011,82.6411,248,75.3209,68.886,spicy,woody
Lubin,Korrigan,2012,75.0267,187,74.1353,63.6594,spicy,gourmand
Lubin,Black Jade,2011,77.6364,165,75.8268,63.6047,floral,spicy
Lubin,Kismet 2016,2016,85.1219,164,76.8085,71.6197,spicy,powdery
Lubin,Gin Fizz,1955,75.1543,162,60.8772,48.2895,fresh,citrusy
Lubin,Galaad,2012,74.2759,145,72.3423,60.3879,spicy,resinous
Lubin,Le Vetyver,2008,78.2817,142,72.3585,62.8641,spicy,green
Lubin,Idole de Lubin,2005,75.2066,121,70.4321,64.2466,spicy,woody
Lubin,Grisette,2015,78.0672,119,66.134,58.0882,floral,fresh
Lubin,epidOr 2017,2017,78.4188,117,72.7885,69.0291,floral,sweet
Lubin,L Eau Neuve Figaro,2010,75.4825,114,69.0805,58.5714,woody,spicy
Lubin,Upper Ten for Her,2016,77.4545,110,81.0204,73.7374,spicy,fruity
Lubin,Nuit de Longchamp 2008 Eau de Parfum,2008,72.0673,104,76.6875,64.8684,floral,chypre
Lubin,Upper Ten 2015,2015,74.3182,88,76.7361,66.8421,spicy,woody
Lubin,L de Lubin Eau de Toilette,1974,74.1379,87,72.4265,63.1343,floral,spicy
Lubin,L Eau Neuve Inedite,2010,76.0843,83,69.7794,63.7121,floral,spicy
Lubin,L Eau Neuve,1968,75.8434,83,61.7742,54.7321,citrusy,fresh
Lubin,Princesses de Malabar,2018,76.5244,82,78.6111,72.5352,floral,creamy
Lush,Gorilla Perfumes At Lush Breath of God,2007,73.0333,150,79.2718,74.8529,woody,smoky
Lush,Gorilla Perfume At Lush  Karma Perfume,1995,70.1712,146,82.3737,79.7312,spicy,earthy
Lush,Gorilla Perfume At Lush  Vanillary Perfume,2009,61.9114,79,80.5319,79.8958,gourmand,sweet
Lush,Gorilla Perfume At Lush  Lust Lady Flower Perfume,2010,65.5333,75,84.3269,82.2642,floral,spicy
Lush,Gorilla Perfume At Lush  Dirty Perfume,2004,71.6393,61,71.9149,66.3415,fresh,green
Lush,Gorilla Perfume At Lush  Smuggler s Soul The Sandalwood Trail Perfume,2014,77.4138,58,68.7209,62.1591,woody,spicy
Lush,Gorilla Perfume At Lush  The Smell of Weather Turning Perfume,2010,80.1961,51,86.7442,75.8889,woody,green
Lush,Gorilla Perfume At Lush All Good Things,2014,77.3469,49,78.2857,69.4737,sweet,woody
Lush,Gorilla Perfume At Lush  Sikkim Girls Perfume,2012,72.7083,48,84.5,78.871,floral,sweet
Lush,Gorilla Perfume At Lush  Sun Perfume,2012,59.4444,36,41.3462,38.9583,fruity,citrusy
Lush,Gorilla Perfume At Lush  Tuca Tuca Perfume,2010,58.0556,36,74.5652,67.75,floral,fruity
Lush,Gorilla Perfume At Lush  Imogen Rose Perfume,2010,66.9118,34,73.1579,64.4444,floral,powdery
Lush,Gorilla Perfume At Lush  Rentless Perfume,2016,79.5,30,83.4615,80.7143,sweet,earthy
Lush,American Cream,2011,78.6207,29,83.4783,74.3182,gourmand,sweet
Lush,Hellstone,2012,51.2963,27,78.8235,65.25,earthy,spicy
Lush,Gorilla Perfume At Lush  The Smell of Freedom Perfume,2010,75.7692,26,74.6667,75.0,woody,spicy
Lush,Gorilla Perfume At Lush  Love Perfume,2004,57.1154,26,73.6842,64.4118,fruity,spicy
Lush,what-would-love-do-perfume,2016,77.8,25,74.2857,70.4545,sweet,citrusy
Lush,death-amp-decay-perfume,2014,70.4,25,85.3571,80.7143,floral,animal
Lush,Gorilla Perfume At Lush  Furze Perfume,2012,61.4,25,82.8947,70.5556,gourmand,sweet
M__Asam,From Mirjam with Love,2015,80.8721,86,72.0,64.3421,powdery,floral
M__Asam,M Asam No 1,null,73.9344,61,63.5556,58.5417,fresh,green
M__Asam,Cashmere Pearl,2017,81.5385,26,61.8182,61.8182,creamy,floral
M__Asam,Nightglamour,null,65.7143,14,71.6667,65.625,floral,sweet
M__Asam,Fresh Orange,2013,70.7692,13,71.5,67.0,sweet,fruity
M__Asam,M Asam No 2,null,63.3333,12,53.5,48.5,powdery,floral
M__Asam,Vanille,null,55.9091,11,82.2222,81.6667,gourmand,sweet
M__Asam,2017,2017,77.5,10,68.8889,67.7778,floral,fresh
M__Asam,Limette Vanille,null,75.0,10,65.625,68.125,sweet,gourmand
M__Asam,2008,2008,68.0,10,72.7778,68.5,gourmand,fruity
M__Asam,Tropic Cherry,2015,76.6667,9,54.2857,51.4286,fruity,sweet
M__Asam,Dreams of Roses,null,71.1111,9,74.0,67.5,floral,powdery
M__Asam,Wild Cat,2014,71.1111,9,72.1429,72.1429,gourmand,sweet
M__Asam,Sun,null,55.0,9,69.375,62.1429,sweet,oriental
M__Asam,Butterfly,2013,76.25,8,66.25,62.0,green,citrusy
M__Asam,Blue Dreams,2013,76.25,8,61.875,54.375,fresh,floral
M__Asam,White Hibiscus,2015,73.75,8,52.0,51.6667,floral,green
M__Asam,Rose,null,70.0,8,70.8333,62.5,powdery,floral
M__Asam,Green Garden Rose,2018,64.375,8,64.0,60.0,green,citrusy
M__Asam,Aprikose Vanille Apricot Vanilla,2015,78.5714,7,76.6667,71.6667,fruity,sweet
Martine_Micallef,Watch Collection Time for Love,2010,78.6967,211,87.0238,79.0588,sweet,floral
Martine_Micallef,Royal Vintage,2013,81.4951,204,80.0305,73.631,woody,spicy
Martine_Micallef,Gaiac,2005,78.2723,191,75.6835,64.2963,woody,sweet
Martine_Micallef,Ananda,2005,76.4438,187,68.8742,60.0962,floral,fruity
Martine_Micallef,ylang-in-gold-eau-de-parfum,2012,81.8027,147,74.359,67.4793,floral,sweet
Martine_Micallef,Mon Parfum,2009,78.5252,139,77.2059,72.1782,sweet,fruity
Martine_Micallef,royal-muska-eau-de-parfum,2008,77.874,127,74.2925,62.7228,floral,powdery
Martine_Micallef,Aoud,2003,74.5564,124,76.7742,69.7727,oriental,woody
Martine_Micallef,AvantGarde Avant Garde,2006,73.6777,121,68.587,58.4615,spicy.,null
Martine_Micallef,Les 4 Saisons Hiver,2003,73.8696,115,77.5904,72.0625,floral,spicy
Martine_Micallef,Patchouli,null,77.9464,112,76.7816,72.4719,earthy,oriental
Martine_Micallef,G Nejman Emir,2010,73.6697,109,78.9655,78.5294,oriental,woody
Martine_Micallef,Akowa,2015,72.55,100,80.7738,77.8022,spicy,woody
Martine_Micallef,Mon Parfum Cristal,2013,80.5612,98,82.125,73.0723,sweet,gourmand
Martine_Micallef,Shanaan,2010,80.7216,97,80.473,69.4167,woody,smoky
Martine_Micallef,Night Aoud,2004,72.6804,97,79.1447,69.8413,woody,oriental
Martine_Micallef,Ananda  Black,2011,73.2812,96,67.9114,62.9221,floral,sweet
Martine_Micallef,Gardenia N41,2002,78.2796,93,79.1549,76.2857,floral,sweet
Martine_Micallef,Jewel for Him,2011,75.3763,93,71.4844,63.2308,spicy,woody
Martine_Micallef,Aoud Gourmet,2008,71.0465,86,80.9375,71.9608,spicy,woody
Madonna,Truth or Dare,2012,69.1473,258,81.6583,75.3286,floral,sweet
Madonna,Truth or Dare Naked,2012,74.1379,116,72.0253,64.0854,sweet,floral
Maison_Francis_Kurkdjian,Lumiere Noire pour Homme,2009,83.7876,598,79.3792,66.5162,floral,spicy
Maison_Francis_Kurkdjian,Grand Soir,2016,84.5956,544,86.8228,80.3469,sweet,resinous
Maison_Francis_Kurkdjian,APOM pour homme,2009,81.5694,497,83.6914,73.3418,floral,sweet
Maison_Francis_Kurkdjian,Baccarat Rouge 540 Eau de Parfum,2016,79.8592,497,86.8151,81.2277,sweet,woody
Maison_Francis_Kurkdjian,Oud Satin Mood Eau de Parfum,2015,85.1948,462,89.9754,84.6763,sweet,floral
Maison_Francis_Kurkdjian,masculin Pluriel,2014,81.658,386,76.4063,68.2681,fresh,woody
Maison_Francis_Kurkdjian,APOM pour femme,2009,80.2532,316,79.8941,67.5556,floral,powdery
Maison_Francis_Kurkdjian,Absolue pour le Soir,2010,75.9609,307,90.9623,85.8333,animal,spicy
Maison_Francis_Kurkdjian,Oud,2012,80.2843,299,75.1502,64.7925,woody,spicy
Maison_Francis_Kurkdjian,Aqua Universalis Eau de Toilette,2009,74.9308,289,62.5225,54.8624,fresh,citrusy
Maison_Francis_Kurkdjian,Amyris homme,2012,76.4859,249,72.2947,64.2991,fresh,sweet
Maison_Francis_Kurkdjian,Aqua Universalis Forte,2011,76.6598,241,74.604,65.1914,fresh,floral
Maison_Francis_Kurkdjian,Baccarat Rouge 540 Extrait de Parfum,2017,87.7731,238,88.4977,83.6449,sweet,floral
Maison_Francis_Kurkdjian,Cologne Pour le Soir,2009,74.7642,212,72.4296,61.7754,leathery,sweet
Maison_Francis_Kurkdjian,Aqua Vitae Forte,2015,79.2961,206,77.9944,70.929,floral,fresh
Maison_Francis_Kurkdjian,Amyris femme,2012,72.4866,187,73.4043,63.5616,floral,fresh
Maison_Francis_Kurkdjian,Petit Matin,2016,77.6738,187,74.129,67.125,citrusy,fresh
Maison_Francis_Kurkdjian,Absolue pour le Matin,2010,73.3871,186,68.9643,58.806,fresh,powdery
Maison_Francis_Kurkdjian,gentle-fluidity-silver,2019,79.5541,157,77.3529,73.037,fresh,woody
Maison_Francis_Kurkdjian,feminin Pluriel,2014,73.6452,155,72.1304,62.1545,floral,fresh
Maison_Margiela,Replica  By the Fireplace,2015,80.2853,368,80.1577,74.7284,smoky,sweet
Maison_Margiela,Replica Jazz Club,2013,77.8179,346,76.6202,72.1107,sweet,spicy
Maison_Margiela,untitled,2010,77.5507,345,74.6047,61.5957,green,fresh
Maison_Margiela,Replica  Lipstick On,2015,78.1674,221,74.3085,65.9845,powdery,sweet
Maison_Margiela,Replica Beach Walk,2012,71.6757,185,69.1958,60.5442,floral,sweet
Maison_Margiela,untitled L Eau,2011,75.994,166,67.9204,56.4831,green,fresh
Maison_Margiela,Replica At the Barber s,2014,76.8919,148,73.1349,65.5645,fresh,spicy
Maison_Margiela,Replica  Soul of the Forest,2016,78.72,125,69.8182,67.0,woody,green
Maison_Margiela,Replica Lazy Sunday Morning,2013,70.9659,88,70.0806,57.2794,fresh,floral
Maison_Margiela,Replica Funfair Evening,2012,72.9221,77,65.3774,60.3509,sweet,gourmand
Maison_Margiela,Mutiny,2018,69.726,73,78.0328,75.0,sweet,floral
Maison_Margiela,Replica  Across Sands,2016,73.8136,59,74.0,69.8039,spicy,sweet
Maison_Margiela,Replica  Under The Lemon Trees,2018,71.6964,56,62.1277,58.2979,citrusy,fresh
Maison_Margiela,Replica  Sailing Day,2017,69.9074,54,72.0,64.0909,aquatic,fresh
Maison_Margiela,Replica Tea Escape,2014,71.3,50,66.375,62.1429,floral,green
Maison_Margiela,Replica  Music Festival,2017,75.5102,49,73.4091,65.9091,sweet,earthy
Maison_Margiela,Replica Flower Market,2012,64.2708,48,63.5135,60.8974,floral,fresh
Maison_Margiela,Replica  Dancing on the Moon,2016,69.7674,43,75.8974,72.0513,floral,sweet
Maison_Margiela,Replica  Flying,2016,72.2222,36,73.6667,67.0,citrusy,fresh
Maison_Margiela,Replica Promenade in the Gardens,2013,67.3611,36,70.2174,62.5926,floral,green
Mona_di_Orio,Les Nombres d Or Vanille,2011,77.9767,215,80.7616,67.2436,spicy,woody
Mona_di_Orio,Les Nombres d Or Musc,2010,77.358,176,75.8088,62.6471,powdery,floral
Mona_di_Orio,Les Nombres dOr Ambre,2010,78.097,134,77.551,65.3465,spicy,oriental
Mona_di_Orio,Les Nombres d Or Cuir,2010,77.0238,126,81.1224,74.8925,leathery,smoky
Mona_di_Orio,Les Nombres d Or Vetyver,2011,79.2857,112,70.9146,61.6875,woody,spicy
Mona_di_Orio,Eau Absolue,2013,76.9626,107,75.9639,64.0,citrusy,spicy
Mona_di_Orio,Les Nombres d Or Oudh Osmanthus Oud,2011,78.4615,91,84.6825,73.6508,resinous,woody
Mona_di_Orio,Les Nombres d Or Rose Etoile de Hollande,2012,75.3297,91,72.6866,61.1029,floral,spicy
Mona_di_Orio,Nuit Noire,2006,69.0341,88,82.8689,72.7586,floral,spicy
Mona_di_Orio,Les Nombres d Or Violette Fumee,2013,74.3056,72,64.5098,55.3704,floral,spicy
Mona_di_Orio,Les Nombres d Or Tubereuse,2011,72.6761,71,74.7917,63.7234,floral,spicy
Mona_di_Orio,Myrrh Casati,2014,75.0833,60,77.093,70.6818,resinous,spicy
Mona_di_Orio,Carnation,2006,77.6786,56,83.6364,65.3571,floral,animal
Mona_di_Orio,Bohea Boheme,2016,76.7442,43,81.1765,71.4706,woody,spicy
Mona_di_Orio,Jabu,2009,80.0,37,77.4,72.6316,floral,oriental
Mona_di_Orio,Lux,2006,68.9706,34,73.6207,62.6,citrusy,woody
Mona_di_Orio,Suede de Suede,2017,79.3939,33,77.6923,73.3333,leathery,fruity
Mona_di_Orio,Djima,2017,74.0625,32,80.8333,72.4,spicy,powdery
Mona_di_Orio,Amyitis,2008,71.7742,31,71.6667,62.5,spicy,woody
Mona_di_Orio,Oiro,2006,72.2414,29,80.6818,72.1053,floral,sweet
Maitre_Parfumeur_et_Gantier,Ambre Precieux,1988,79.7396,192,82.4632,72.0,oriental,spicy
Maitre_Parfumeur_et_Gantier,Ambre Dore,2012,79.4839,155,82.8571,75.2083,resinous,spicy
Maitre_Parfumeur_et_Gantier,Bahiana,2005,76.9858,141,56.0577,53.6275,fresh,citrusy
Maitre_Parfumeur_et_Gantier,Cuir Fetiche,2011,76.2755,98,70.3049,59.881,leathery,floral
Maitre_Parfumeur_et_Gantier,Santal Noble,1988,73.7059,85,72.4576,60.5932,woody,spicy
Maitre_Parfumeur_et_Gantier,Bois de Turquie,2008,75.7595,79,61.8182,54.8182,woody,spicy
Maitre_Parfumeur_et_Gantier,Ambre Precieux Ultime,2014,80.0658,76,83.0645,72.7419,spicy,resinous
Maitre_Parfumeur_et_Gantier,Vocalise Extravagante,2011,74.8113,53,59.8837,61.9048,floral,fruity
Maitre_Parfumeur_et_Gantier,Iris Bleu Gris,1988,76.0204,49,75.3409,65.7317,powdery,green
Maitre_Parfumeur_et_Gantier,Or des Indes,1988,74.2553,47,74.5,63.8571,spicy,oriental
Maitre_Parfumeur_et_Gantier,Parfum d Habit,1988,80.0,46,72.1875,72.0968,leathery,woody
Maitre_Parfumeur_et_Gantier,Grain de Plaisir,1998,75.3261,46,66.4474,60.125,citrusy,green
Maitre_Parfumeur_et_Gantier,Route du Vetiver,1988,72.7174,46,75.0,67.7778,woody,earthy
Maitre_Parfumeur_et_Gantier,Secrete Datura,1992,75.7778,45,83.4375,78.3333,floral,powdery
Maitre_Parfumeur_et_Gantier,Fleurs des Comores,1988,69.6591,44,68.6364,60.6897,floral,fruity
Maitre_Parfumeur_et_Gantier,Vocalise,1988,73.875,40,67.1429,60.6,floral,fruity
Maitre_Parfumeur_et_Gantier,Rose Muskissime,1988,63.7179,39,67.7778,59.6667,floral,fruity
Maitre_Parfumeur_et_Gantier,Eau Elegante Eau du Gantier,1988,72.3684,38,62.5,54.5455,green,fruity
Maitre_Parfumeur_et_Gantier,Eau des Iles,1988,76.5625,32,79.0476,64.0,woody,spicy
Maitre_Parfumeur_et_Gantier,Rose Opulente,1988,74.5312,32,75.7692,71.4583,floral,green
Majda_Bekkali,Fusion Sacree for Him,2012,82.8761,113,91.2245,83.866,sweet,spicy
Majda_Bekkali,Mon Nom Est Rouge,2012,78.8426,108,86.4286,76.8539,spicy,floral
Majda_Bekkali,J ai fait un rve clair elle,2010,78.2692,78,67.5,57.25,woody,floral
Majda_Bekkali,tendre-est-la-nuit-obscur,2013,79.0845,71,80.1923,71.875,spicy,smoky
Majda_Bekkali,Tulaytulah,2016,76.3393,56,76.5957,72.6531,leathery,floral
Majda_Bekkali,Fusion Sacree for Her,2012,73.3696,46,81.1429,76.3889,spicy,fruity
Majda_Bekkali,J ai fait un rve obscur lui,2010,73.0769,26,66.1765,58.6842,woody,spicy
Majda_Bekkali,Ziryab,2017,57.9167,12,74.4444,68.8889,woody,floral
Majda_Bekkali,Mudejar,2017,67.2727,11,61.1111,59.0,woody,spicy
Majda_Bekkali,tendre-est-la-nuit-clair,2019,75.5556,9,78.5714,61.1111,spicy,woody
Malizia,Uomo Vetyver Eau de Toilette,null,76.1628,129,64.8958,59.5556,fresh,green
Malizia,Malizia BonBons Milk Shake,null,64.4444,45,54.3939,46.8966,sweet,gourmand
Malizia,Malizia BonBons Cotton Flower,null,54.8276,29,50.7895,40.5,powdery,fresh
Malizia,Uomo Silver,null,72.6316,19,56.0714,55.0,spicy,green
Malizia,Malizia BonBons Sweet Vanilla,null,62.5,16,60.0,47.7778,sweet,synthetic
Malizia,Uomo Gold Eau de Toilette,null,67.0833,12,66.25,61.4286,spicy,woody
Malizia,Uomo Musk,null,64.0909,11,70.0,65.0,spicy,floral
Malizia,Malizia Oud Arabesque,null,68.0,10,69.4444,62.2222,floral,animal
Malizia,Malizia BonBons Oxygen Bubble,null,56.0,10,52.0,40.0,fresh,floral
Malizia,Uomo Skyline,null,74.375,8,46.0,46.0,spicy,fresh
Malizia,Malizia BonBons Primobacio,2010,48.125,8,46.875,44.1667,sweet,fruity
Malizia,Uomo Vetyver After Shave Tonic,2008,77.1429,7,58.3333,54.0,fresh,woody
Malizia,Malizia BonBons Melody,2010,74.2857,7,63.0,38.0,green,gourmand
Malizia,Malizia Collection Uomo Wood,2012,72.0,5,63.75,52.0,spicy,woody
Malizia,Malizia Collection Uomo Iron Eau de Toilette,2012,71.0,5,67.5,64.1667,fresh,leathery
Malizia,Malizia BonBons Butterfly,null,90.0,4,60.0,45.0,fruity,sweet
Malizia,Malizia Oud Curiosity,null,78.75,4,57.5,57.5,woody,floral
Malizia,Tattoo,null,53.75,4,56.25,63.0,spicy,woody
Malizia,Malizia BonBons Pesca Pop,null,19.0,4,62.5,37.5,fruity,sweet
Malizia,Malizia BonBons Cherry Up,null,66.6667,3,57.5,50.0,sweet,fruity
Mancera,Cedrat Boise,2011,77.1672,323,80.4015,75.5556,fruity,woody
Mancera,Lemon Line,2014,80.2332,193,70.9063,65.7927,citrusy,fresh
Mancera,Aoud Cafe,2013,76.3433,134,80.3211,73.6207,gourmand,spicy
Mancera,Roses Vanille,2011,74.2248,129,85.3846,76.3776,floral,sweet
Mancera,Red Tobacco,2017,81.028,107,88.3333,85.0,spicy,sweet
Mancera,Sand Aoud,2011,76.875,88,74.8485,70.4861,woody,spicy
Mancera,Roses  Chocolate,2013,72.2436,78,75.9848,71.0811,gourmand,sweet
Mancera,Gold Intensive Aoud,2008,77.8873,71,77.7049,72.197,spicy,woody
Mancera,Aoud Blue Notes,2015,75.8451,71,75.5932,69.3333,fruity,fresh
Mancera,Wave Musk,2011,72.9104,67,77.2321,67.1774,fresh,aquatic
Mancera,Black to Black,null,81.3077,65,89.7273,89.3333,woody,floral
Mancera,Black Prestigium,2015,76.7969,64,84.6364,80.0877,woody,floral
Mancera,Black Line,2013,73.9516,62,86.3542,81.9231,woody,spicy
Mancera,Roses Greedy,2012,73.1452,62,77.6415,73.7273,floral,fruity
Mancera,Aoud Vanille,2015,83.1356,59,87.0175,78.5965,sweet,woody
Mancera,Wind Wood,2014,73.0357,56,76.0227,67.2,woody,fresh
Mancera,Kumkat Wood,2013,71.0909,55,71.4865,58.25,woody,spicy
Mancera,Wild Cherry,2016,72.449,49,83.6957,78.4783,sweet,fruity
Mancera,Sicily,2016,75.5319,47,75.5,70.7692,citrusy,fruity
Mancera,Aoud Lemon Mint,2016,80.1163,43,84.7368,79.4872,citrusy,spicy
Marbert,Marbert Woman,1987,73.2979,94,80.3571,69.5833,spicy,oriental
Marbert,Marbert Man Classic Eau de Toilette,null,79.2241,58,77.0652,75.2,spicy,woody
Marbert,Homme by Marbert,2012,76.9,50,75.0,70.2222,spicy,sweet
Marbert,Marbert Man 1977 Eau de Toilette,null,71.2766,47,71.6176,71.7647,spicy,woody
Marbert,Woman Pure,2015,70.8621,29,70.2273,68.5714,floral,sweet
Marbert,Sun Spirit,1994,64.4643,28,61.6667,52.6471,fruity,sweet
Marbert,Gentleman by Marbert,2012,64.4,25,70.2941,65.0,spicy,woody
Marbert,Scarf,1993,60.2,25,68.3333,64.1176,floral,sweet
Marbert,Marbert Man Pure,1989,78.9583,24,74.25,68.25,spicy,green
Marbert,Woman Red,1999,63.75,24,55.4167,60.0,fruity,floral
Marbert,Woman by Marbert,null,81.1364,22,76.3889,70.0,sweet,woody
Marbert,Bath  Body,1993,70.0,18,65.4545,60.5556,floral,woody
Marbert,Bath  Body Classic,2010,74.375,16,60.8333,63.3333,floral,oriental
Marbert,Marbert Homme,1988,69.0,15,81.1111,74.5,spicy,woody
Marbert,Marbert Man Classic Sport,2015,72.5,14,61.0,54.0,fresh,synthetic
Marbert,Tendance Eau de Parfum,1978,75.0,13,65.4167,66.6667,floral,spicy
Marbert,Sun Spirit 2012,2012,79.5455,11,66.25,62.5,fruity,sweet
Marbert,Bath  Body Fresh,2010,67.2727,11,52.0,43.0,fresh,citrusy
Marbert,Toro Eau de Cologne,1980,70.5,10,67.2222,66.1111,spicy,woody
Marbert,Uomo,null,77.2222,9,77.5,73.75,spicy,woody
Marc_Jacobs,Decadence,2015,72.482,278,81.6176,75.9583,sweet,fruity
Marc_Jacobs,Daisy Eau So Fresh,2011,75.5253,257,61.3441,52.9141,floral,fresh
Marc_Jacobs,Daisy,2007,70.8661,254,58.1414,53.5241,floral,fresh
Marc_Jacobs,Bang,2010,69.0751,173,66.9469,61.35,woody,spicy
Marc_Jacobs,Rain Splash,2006,73.9487,156,59.6491,54.2982,aquatic,fresh
Marc_Jacobs,Lola,2009,61.7548,155,69.3694,58.6111,floral,fruity
Marc_Jacobs,Dot Eau de Parfum,2012,59.4444,135,60.1705,54.0698,fruity,floral
Marc_Jacobs,Daisy Dream,2014,64.4318,132,51.0784,48.85,floral,fruity
Marc_Jacobs,Oh Lola,2011,64.1085,129,61.25,54.0411,fruity,floral
Marc_Jacobs,Honey,2013,60.5417,120,58.4177,54.5181,sweet,floral
Marc_Jacobs,Daisy Black Edition,2008,75.8333,108,69.4737,61.3433,floral,fresh
Marc_Jacobs,Bang Bang,2011,62.8723,94,62.0714,55.7857,woody,spicy
Marc_Jacobs,Marc Jacobs Men Eau de Toilette,2002,63.1461,89,59.0909,55.6,fresh,green
Marc_Jacobs,Cucumber Splash,2007,74.0,70,60.9649,58.0,fresh,green
Marc_Jacobs,Marc Jacobs,2001,72.5385,65,66.5556,61.0714,floral,fresh
Marc_Jacobs,Marc Jacobs Splash Cotton,2006,70.0877,57,62.7778,54.4444,fresh,woody
Marc_Jacobs,Daisy Love,2018,72.3256,43,63.1579,62.8205,sweet,floral
Marc_Jacobs,Daisy Dream Forever Eau de Parfum,2015,67.381,42,62.6923,59.2857,fruity,fresh
Marc_Jacobs,Divine Decadence,2016,56.5476,42,69.4595,67.027,floral,synthetic
Marc_Jacobs,Cranberry,2011,69.7436,39,52.5926,44.8214,fruity,fresh
Maria_Candida_Gentile,Exultat,2009,78.45,100,75.0735,60.8333,woody,floral
Maria_Candida_Gentile,Sideris,2009,78.4091,88,83.9063,67.6613,woody,spicy
Maria_Candida_Gentile,Barry Lyndon,2010,78.6471,85,67.7344,53.3582,spicy,green
Maria_Candida_Gentile,Noir Tropical,2013,74.8667,75,74.4915,65.7258,sweet,gourmand
Maria_Candida_Gentile,Hanbury,2010,73.9844,64,72.4038,64.6939,floral,fresh
Maria_Candida_Gentile,Cinabre,2009,72.3214,56,71.413,64.2708,spicy,floral
Maria_Candida_Gentile,Gershwin,2009,71.7391,46,68.7143,60.4286,woody,fresh
Maria_Candida_Gentile,Finisterre,2013,70.119,42,69.3103,56.8333,aquatic,fresh
Maria_Candida_Gentile,Burlesque,2012,72.5862,29,71.0417,61.8,floral,sweet
Maria_Candida_Gentile,Luberon,2012,79.1071,28,74.75,64.2857,floral,spicy
Maria_Candida_Gentile,Lankaran Forest,2015,78.25,20,64.1176,60.0,woody,citrusy
Maria_Candida_Gentile,Rrose Selavy,2016,71.25,20,69.4118,67.6471,floral,green
Maria_Candida_Gentile,Gentile,2012,65.0,19,81.0,71.5625,green,floral
Maria_Candida_Gentile,Syconium,2014,77.5,16,74.6429,62.8571,woody,spicy
Maria_Candida_Gentile,Lady Day,2012,64.3333,15,51.1538,41.5385,floral,green
Maria_Candida_Gentile,Kitrea,2014,70.7692,13,71.25,62.5,aquatic,citrusy
Maria_Candida_Gentile,Leuco,2014,81.25,12,58.125,53.3333,floral,spicy
Maria_Candida_Gentile,Elephant  Roses,2015,61.6667,9,66.25,60.0,spicy,floral
Maria_Candida_Gentile,anime-sante,2019,81.6667,3,73.3333,66.6667,sweet,creamy
Mariah_Carey,M,2007,71.4267,75,73.3654,62.7907,sweet,gourmand
Mariah_Carey,Luscious Pink,2008,60.9615,26,54.4737,51.7857,floral,sweet
Mariah_Carey,Lollipop Bling  Ribbon,2010,70.0,21,53.6364,48.6364,sweet,aquatic
Mariah_Carey,Lollipop Bling  Honey,2010,64.4444,18,63.8889,50.0,fruity,sweet
Mariah_Carey,Lollipop Splash The Remix  Vision Of Love,2011,56.7647,17,63.1818,56.25,fruity,sweet
Mariah_Carey,Lollipop Splash The Remix  Inseparable,2011,68.9286,14,59.375,55.5556,floral,sweet
Mariah_Carey,Lollipop Bling  Mine Again,2010,63.8462,13,67.8571,68.75,sweet,fruity
Mariah_Carey,Forever,2009,77.7273,11,73.75,72.0,floral,fresh
Mariah_Carey,Dreams,2013,60.7143,7,53.5714,42.5,gourmand,sweet
Mariah_Carey,Lollipop Splash The Remix  Never Forget You,2011,55.0,7,32.5,34.0,citrusy,floral
Mariah_Carey,ultra-pink-eau-de-parfum,2009,58.0,5,38.75,37.5,fresh,fruity
Mariah_Carey,Lollipop Bling  That Chick,2011,85.0,2,46.6667,null,fruity,synthetic
Mariah_Carey,Luscious Pink Eau de Cologne,2015,null,8,null,null,null,synthetic
Mariah_Carey,Dreams Solid Perfume,null,null,null,null,null,null,synthetic
Mariah_Carey,ultra-pink-fragrance-mist,null,null,null,null,null,null,synthetic
Mariah_Carey,m-gold-deluxe-edition-parfum,2008,null,8,null,null,null,synthetic
Mariah_Carey,Luscious Pink Deluxe Edition,2009,null,7,null,null,null,synthetic
Masaki_Matsushima,Shiro  ,2010,71.1,100,61.75,50.6579,fresh,floral
Masaki_Matsushima,Mat,2000,65.431,58,57.9762,47.625,fresh,floral
Masaki_Matsushima,Mat Chocolat,2004,64.7872,47,55.4545,48.0645,gourmand,sweet
Masaki_Matsushima,Snowing Rose,2012,68.6047,43,61.7742,49.8529,floral,fresh
Masaki_Matsushima,Art Mosaic,2012,63.7179,39,57.1667,52.3214,fruity,sweet
Masaki_Matsushima,M0C,2009,69.7297,37,62.6786,54.2308,fresh,citrusy
Masaki_Matsushima,Art Homme,2011,75.9722,36,72.8571,61.8519,woody,spicy
